query,p_genome,avg_abund,p_metag,metagenome name,accession,biome2
felCat9.fa.gz,0.00%,2.8,0.10%,ERR3339029,ERR3339029,Host-associated:Birds
felCat9.fa.gz,0.00%,3.0,0.00%,ERR2607410,ERR2607410,Engineered:Wastewater
felCat9.fa.gz,0.00%,6.3,0.00%,ERR4398815,ERR4398815,Host-associated:Animal
felCat9.fa.gz,0.00%,20.2,0.00%,ERR4398825,ERR4398825,Host-associated:Animal
felCat9.fa.gz,0.00%,3.1,0.00%,ERR2863812,ERR2863812,Host-associated:Animal
felCat9.fa.gz,0.00%,2.2,0.10%,SRR13256649,SRR13256649,Host-associated:Insecta
felCat9.fa.gz,0.10%,2.0,0.10%,ERR2241920,ERR2241920,Host-associated:Animal
felCat9.fa.gz,0.00%,1.5,0.00%,SRR5382223,SRR5382223,Host-associated:Mammals
felCat9.fa.gz,0.00%,20.1,0.10%,ERR2597416,ERR2597416,Host-associated:Mammals
felCat9.fa.gz,0.00%,26.8,0.10%,SRR12181025,SRR12181025,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.2,0.00%,ERR1467154,ERR1467154,Engineered:Wastewater
felCat9.fa.gz,0.20%,7.1,0.70%,ERR7438499,ERR7438499,Host-associated:Mammals
felCat9.fa.gz,0.00%,746.5,2.00%,SRR13840067,SRR13840067,Host-associated:Mammals
felCat9.fa.gz,0.00%,2.0,0.00%,ERR2597355,ERR2597355,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.8,0.00%,ERR2592247,ERR2592247,Engineered:Wastewater
felCat9.fa.gz,0.00%,1.0,0.00%,SRR3933176,SRR3933176,Environmental:Aquatic
felCat9.fa.gz,0.00%,14.8,0.10%,SRR12180999,SRR12180999,Host-associated:Insecta
felCat9.fa.gz,0.00%,3.3,0.00%,SRR5808834,SRR5808834,Environmental:Aquatic
felCat9.fa.gz,0.00%,6.6,0.00%,ERR2592254,ERR2592254,Engineered:Wastewater
felCat9.fa.gz,0.00%,9.3,0.10%,ERR2607452,ERR2607452,Engineered:Wastewater
felCat9.fa.gz,0.00%,5.3,0.10%,ERR2597509,ERR2597509,Host-associated:Mammals
felCat9.fa.gz,0.00%,10.8,0.00%,ERR4398790,ERR4398790,Host-associated:Animal
felCat9.fa.gz,0.00%,3.8,0.00%,SRR1747019,SRR1747019,Host-associated:Mammals
felCat9.fa.gz,0.00%,2.4,0.00%,SRR13840086,SRR13840086,Host-associated:Mammals
felCat9.fa.gz,0.00%,26.2,0.30%,SRR4420307,SRR4420307,Host-associated:Human
felCat9.fa.gz,0.00%,17.6,0.10%,ERR9465699,ERR9465699,Host-associated:Mammals
felCat9.fa.gz,0.00%,8.5,0.00%,SRR15235666,SRR15235666,Host-associated:Human
felCat9.fa.gz,0.00%,7.0,0.00%,ERR2784838,ERR2784838,Host-associated:Human
felCat9.fa.gz,0.00%,1.0,0.00%,SRR1462592,SRR1462592,Host-associated:Human
felCat9.fa.gz,0.00%,2.4,0.00%,ERR2855804,ERR2855804,Host-associated:Human
felCat9.fa.gz,0.00%,3.9,0.00%,ERR2114805,ERR2114805,Host-associated:Plants
felCat9.fa.gz,0.00%,3.0,0.50%,SRR1952313,SRR1952313,Host-associated:Human
felCat9.fa.gz,0.00%,6.6,0.00%,ERR2607372,ERR2607372,Engineered:Wastewater
felCat9.fa.gz,0.10%,37.6,1.40%,ERR5094860,ERR5094860,Host-associated:Fish
felCat9.fa.gz,0.00%,9.4,0.00%,ERR4398811,ERR4398811,Host-associated:Animal
felCat9.fa.gz,0.00%,1.5,0.30%,SRR3183803,SRR3183803,Host-associated:Human
felCat9.fa.gz,0.10%,4.0,0.10%,SRR15604508,SRR15604508,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.0,0.00%,SRR1633012,SRR1633012,Host-associated:Human
felCat9.fa.gz,0.00%,22.7,0.20%,ERR4869709,ERR4869709,Environmental:Aquatic
felCat9.fa.gz,0.00%,2.2,0.00%,ERR1467150,ERR1467150,Engineered:Wastewater
felCat9.fa.gz,0.00%,2.8,0.00%,ERR911358,ERR911358,Environmental:Terrestrial
felCat9.fa.gz,0.00%,2.0,0.10%,SRR13256668,SRR13256668,Host-associated:Insecta
felCat9.fa.gz,0.00%,3.7,0.00%,SRR7287204,SRR7287204,Host-associated:Insecta
felCat9.fa.gz,0.00%,2.2,0.10%,SRR13256661,SRR13256661,Host-associated:Insecta
felCat9.fa.gz,0.10%,19.7,0.30%,ERR5094874,ERR5094874,Host-associated:Fish
felCat9.fa.gz,0.00%,2.6,0.00%,ERR2241757,ERR2241757,Host-associated:Animal
felCat9.fa.gz,0.00%,5.8,0.00%,SRR10914164,SRR10914164,Host-associated:Insecta
felCat9.fa.gz,0.00%,1116.9,8.70%,ERR2245457,ERR2245457,Host-associated:Animal
felCat9.fa.gz,0.00%,3.7,0.10%,SRR19715297,SRR19715297,Host-associated:Mammals
felCat9.fa.gz,0.20%,15.1,5.60%,ERR2749187,ERR2749187,Host-associated:Human
felCat9.fa.gz,0.00%,2.3,0.10%,SRR5382236,SRR5382236,Host-associated:Mammals
felCat9.fa.gz,0.00%,6.9,0.20%,ERR771061,ERR771061,Environmental:Aquatic
felCat9.fa.gz,0.00%,2.4,0.00%,DRR014785,DRR014785,Host-associated:Mammals
felCat9.fa.gz,0.00%,6.1,0.00%,ERR2607461,ERR2607461,Engineered:Wastewater
felCat9.fa.gz,0.00%,4.4,0.10%,ERR2709772,ERR2709772,Host-associated:Plants
felCat9.fa.gz,0.00%,2.5,0.00%,SRR1631309,SRR1631309,Host-associated:Human
felCat9.fa.gz,0.00%,17.4,0.20%,ERR2848571,ERR2848571,Environmental:Aquatic
felCat9.fa.gz,0.00%,7.5,0.00%,SRR5808822,SRR5808822,Environmental:Aquatic
felCat9.fa.gz,0.00%,3.2,0.00%,ERR3155590,ERR3155590,Engineered:Solid waste
felCat9.fa.gz,0.00%,10.5,0.00%,ERR5866833,ERR5866833,Environmental:Terrestrial
felCat9.fa.gz,0.10%,3.7,0.10%,SRR15604597,SRR15604597,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.5,0.00%,SRR18079824,SRR18079824,Host-associated:Insecta
felCat9.fa.gz,0.00%,2.6,0.00%,ERR2607496,ERR2607496,Engineered:Wastewater
felCat9.fa.gz,0.00%,7.0,0.20%,SRR6323488,SRR6323488,Host-associated:Birds
felCat9.fa.gz,0.00%,6.4,0.00%,ERR2241654,ERR2241654,Host-associated:Animal
felCat9.fa.gz,0.00%,2.8,0.00%,ERR9581643,ERR9581643,Engineered:Solid waste
felCat9.fa.gz,0.20%,9.7,0.50%,SRR17257133,SRR17257133,Host-associated:Mammals
felCat9.fa.gz,0.00%,30.8,0.00%,ERR3478706,ERR3478706,Environmental:Aquatic
felCat9.fa.gz,0.00%,7.6,0.00%,SRR11267048,SRR11267048,Host-associated:Insecta
felCat9.fa.gz,0.00%,6.4,0.10%,SRR18079827,SRR18079827,Host-associated:Insecta
felCat9.fa.gz,0.00%,39.9,0.10%,ERR738546,ERR738546,Engineered:Modeled
felCat9.fa.gz,0.00%,2.3,0.00%,ERR2597329,ERR2597329,Host-associated:Mammals
felCat9.fa.gz,0.00%,21.4,0.10%,ERR4869832,ERR4869832,Environmental:Aquatic
felCat9.fa.gz,0.00%,1.0,0.00%,ERR2486144,ERR2486144,Host-associated:Birds
felCat9.fa.gz,0.00%,3.2,0.00%,SRR7287247,SRR7287247,Host-associated:Insecta
felCat9.fa.gz,0.00%,34.2,0.10%,ERR738547,ERR738547,Engineered:Modeled
felCat9.fa.gz,0.00%,10.5,0.00%,ERR2241980,ERR2241980,Host-associated:Animal
felCat9.fa.gz,0.00%,6.9,0.10%,SRR6514684,SRR6514684,Engineered:Food production
felCat9.fa.gz,0.20%,94.1,7.90%,SRR4420311,SRR4420311,Host-associated:Human
felCat9.fa.gz,0.00%,2.6,0.00%,SRR7287212,SRR7287212,Host-associated:Insecta
felCat9.fa.gz,0.00%,10.0,0.00%,SRR3017092,SRR3017092,Engineered:Food production
felCat9.fa.gz,0.00%,2.0,0.00%,SRR6323523,SRR6323523,Host-associated:Birds
felCat9.fa.gz,0.00%,3.0,0.00%,SRR3989374,SRR3989374,Environmental:Aquatic
felCat9.fa.gz,0.00%,5.7,0.00%,SRR18079822,SRR18079822,Host-associated:Insecta
felCat9.fa.gz,0.00%,6.7,0.00%,SRR19721630,SRR19721630,Host-associated:Mammals
felCat9.fa.gz,0.00%,7.5,0.40%,SRR13753927,SRR13753927,Host-associated:Mammals
felCat9.fa.gz,0.00%,59.9,0.20%,ERR2241762,ERR2241762,Host-associated:Animal
felCat9.fa.gz,0.00%,1.3,0.00%,SRR15429272,SRR15429272,Host-associated:Mammals
felCat9.fa.gz,0.00%,61.2,0.20%,ERR2241983,ERR2241983,Host-associated:Animal
felCat9.fa.gz,0.00%,3.4,0.10%,SRR14920973,SRR14920973,Host-associated:Mammals
felCat9.fa.gz,0.00%,13.8,0.20%,SRR9113711,SRR9113711,Host-associated:Birds
felCat9.fa.gz,0.00%,1.4,0.00%,SRR2107216,SRR2107216,Engineered:Wastewater
felCat9.fa.gz,0.00%,6.1,0.00%,SRR3944680,SRR3944680,Environmental:Aquatic
felCat9.fa.gz,0.00%,5.6,0.00%,SRR490748,SRR490748,Engineered:Bioreactor
felCat9.fa.gz,0.00%,2.3,0.00%,SRR6323326,SRR6323326,Host-associated:Birds
felCat9.fa.gz,0.00%,1.0,0.00%,ERR1731834,ERR1731834,Host-associated:Birds
felCat9.fa.gz,0.10%,16.8,4.00%,ERR2750405,ERR2750405,Host-associated:Human
felCat9.fa.gz,0.00%,1.0,0.00%,ERR2683629,ERR2683629,Environmental:Aquatic
felCat9.fa.gz,0.00%,5.0,0.00%,SRR5808814,SRR5808814,Environmental:Aquatic
felCat9.fa.gz,0.20%,11.2,0.50%,SRR18439542,SRR18439542,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.7,0.00%,ERR1514430,ERR1514430,Engineered:Wastewater
felCat9.fa.gz,0.00%,7.6,0.10%,SRR6514675,SRR6514675,Engineered:Food production
felCat9.fa.gz,0.10%,18.8,0.30%,ERR5094886,ERR5094886,Host-associated:Fish
felCat9.fa.gz,0.00%,1.8,0.10%,SRR5382225,SRR5382225,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.9,0.10%,SRR18825461,SRR18825461,Host-associated:Mammals
felCat9.fa.gz,0.00%,3.0,0.00%,DRR121397,DRR121397,Host-associated:Plants
felCat9.fa.gz,0.00%,8.0,0.00%,ERR8958875,ERR8958875,Host-associated:Human
felCat9.fa.gz,0.00%,1.2,0.00%,SRR7664957,SRR7664957,Host-associated:Mammals
felCat9.fa.gz,0.00%,9.9,0.10%,ERR4398734,ERR4398734,Host-associated:Animal
felCat9.fa.gz,0.00%,11.2,0.10%,SRR12181046,SRR12181046,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.1,0.00%,SRR5382234,SRR5382234,Host-associated:Mammals
felCat9.fa.gz,0.00%,16.3,0.10%,SRR12180995,SRR12180995,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.5,0.00%,ERR864210,ERR864210,Host-associated:Birds
felCat9.fa.gz,0.00%,1.0,0.00%,ERR589802,ERR589802,Host-associated:Human
felCat9.fa.gz,0.00%,26.5,0.00%,ERR2241764,ERR2241764,Host-associated:Animal
felCat9.fa.gz,0.00%,1.9,0.00%,ERR3357581,ERR3357581,Host-associated:Mammals
felCat9.fa.gz,0.00%,24.2,0.20%,ERR2607440,ERR2607440,Engineered:Wastewater
felCat9.fa.gz,0.00%,24.7,0.00%,ERR4398832,ERR4398832,Host-associated:Animal
felCat9.fa.gz,0.00%,3.3,0.00%,SRR7287220,SRR7287220,Host-associated:Insecta
felCat9.fa.gz,0.00%,3.5,0.00%,ERR2683628,ERR2683628,Environmental:Aquatic
felCat9.fa.gz,0.10%,4.8,0.20%,SRR13753937,SRR13753937,Host-associated:Mammals
felCat9.fa.gz,0.00%,23.0,0.10%,ERR4398707,ERR4398707,Host-associated:Animal
felCat9.fa.gz,0.00%,31.7,0.50%,ERR1877477,ERR1877477,Engineered:Modeled
felCat9.fa.gz,0.00%,345.9,2.20%,SRR13840072,SRR13840072,Host-associated:Mammals
felCat9.fa.gz,0.00%,3.9,0.00%,SRR7287218,SRR7287218,Host-associated:Insecta
felCat9.fa.gz,0.00%,39.4,0.00%,SRR8815513,SRR8815513,Environmental:Aquatic
felCat9.fa.gz,0.00%,13.9,0.10%,SRR12181001,SRR12181001,Host-associated:Insecta
felCat9.fa.gz,0.00%,26.4,0.50%,SRR17120552,SRR17120552,Host-associated:Mammals
felCat9.fa.gz,0.00%,7.5,0.10%,SRR17188296,SRR17188296,Host-associated:Insecta
felCat9.fa.gz,0.00%,9.2,0.10%,SRR7664965,SRR7664965,Host-associated:Mammals
felCat9.fa.gz,0.00%,2.2,0.00%,SRR13840063,SRR13840063,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.7,0.10%,SRR13256662,SRR13256662,Host-associated:Insecta
felCat9.fa.gz,0.00%,2.3,0.10%,SRR16350272,SRR16350272,Host-associated:Mammals
felCat9.fa.gz,0.10%,20.9,0.10%,ERR599020,ERR599020,Environmental:Aquatic
felCat9.fa.gz,0.00%,13.1,0.70%,SRR16348845,SRR16348845,Host-associated:Mammals
felCat9.fa.gz,0.00%,4.0,0.00%,SRR3933375,SRR3933375,Environmental:Aquatic
felCat9.fa.gz,0.00%,1.0,0.00%,ERR479022,ERR479022,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.8,0.10%,SRR17188295,SRR17188295,Host-associated:Insecta
felCat9.fa.gz,0.10%,2.3,0.00%,ERR2241832,ERR2241832,Host-associated:Animal
felCat9.fa.gz,0.10%,29.6,0.20%,SRR9182858,SRR9182858,Host-associated:Invertebrates
felCat9.fa.gz,0.00%,176.0,0.60%,ERR9465701,ERR9465701,Host-associated:Mammals
felCat9.fa.gz,0.00%,7.0,0.00%,ERR2808666,ERR2808666,Engineered:Wastewater
felCat9.fa.gz,0.00%,10.3,0.00%,ERR2592250,ERR2592250,Engineered:Wastewater
felCat9.fa.gz,0.00%,1.0,0.00%,SRR3988376,SRR3988376,Environmental:Aquatic
felCat9.fa.gz,0.00%,11.5,0.00%,ERR2200468,ERR2200468,Host-associated:Mammals
felCat9.fa.gz,0.10%,19.5,0.50%,SRR12651209,SRR12651209,Host-associated:Fish
felCat9.fa.gz,0.00%,2.6,0.00%,ERR1470825,ERR1470825,Engineered:Wastewater
felCat9.fa.gz,0.00%,2.2,0.00%,SRR19721634,SRR19721634,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.1,0.00%,SRR7664956,SRR7664956,Host-associated:Mammals
felCat9.fa.gz,0.00%,2.5,0.00%,ERR2607385,ERR2607385,Engineered:Wastewater
felCat9.fa.gz,0.00%,5.3,0.20%,ERR2607398,ERR2607398,Engineered:Wastewater
felCat9.fa.gz,0.00%,76.2,0.20%,ERR1877475,ERR1877475,Engineered:Modeled
felCat9.fa.gz,0.10%,23.9,0.10%,ERR599030,ERR599030,Environmental:Aquatic
felCat9.fa.gz,0.00%,4.2,0.10%,SRR14862895,SRR14862895,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.0,0.00%,ERR911239,ERR911239,Environmental:Terrestrial
felCat9.fa.gz,0.10%,7.4,0.30%,SRR17257172,SRR17257172,Host-associated:Mammals
felCat9.fa.gz,0.00%,2.2,0.00%,ERR2683626,ERR2683626,Environmental:Aquatic
felCat9.fa.gz,0.00%,3.0,0.00%,SRR3988368,SRR3988368,Environmental:Aquatic
felCat9.fa.gz,0.00%,1.5,0.00%,SRR6028522,SRR6028522,Host-associated:Human
felCat9.fa.gz,0.00%,14.7,0.00%,ERR3593047,ERR3593047,Host-associated:Human
felCat9.fa.gz,0.00%,21.3,0.30%,SRR13753906,SRR13753906,Host-associated:Mammals
felCat9.fa.gz,0.00%,7.0,0.00%,ERR594393,ERR594393,Environmental:Aquatic
felCat9.fa.gz,0.00%,1.7,0.00%,SRR15431164,SRR15431164,Host-associated:Mammals
felCat9.fa.gz,0.00%,3.7,0.10%,SRR14920960,SRR14920960,Host-associated:Mammals
felCat9.fa.gz,0.00%,7.0,0.10%,SRR6514659,SRR6514659,Engineered:Food production
felCat9.fa.gz,0.00%,126.0,1.50%,ERR2592342,ERR2592342,Engineered:Wastewater
felCat9.fa.gz,0.00%,4.5,0.00%,SRR10527386,SRR10527386,Host-associated:Plants
felCat9.fa.gz,0.30%,12.6,0.60%,SRR18439528,SRR18439528,Host-associated:Mammals
felCat9.fa.gz,0.00%,7.8,0.00%,ERR3593114,ERR3593114,Host-associated:Human
felCat9.fa.gz,0.00%,1.0,0.00%,SRR13840096,SRR13840096,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.5,0.00%,ERR5917020,ERR5917020,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.3,0.00%,SRR1024013,SRR1024013,Engineered:Bioreactor
felCat9.fa.gz,0.00%,38.8,0.40%,SRR5924853,SRR5924853,Environmental:Aquatic
felCat9.fa.gz,0.00%,2.1,0.00%,SRR10810040,SRR10810040,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.7,0.00%,SRR1633011,SRR1633011,Host-associated:Human
felCat9.fa.gz,0.00%,3.1,0.00%,SRR7287210,SRR7287210,Host-associated:Insecta
felCat9.fa.gz,0.00%,2.0,0.00%,ERR1201173,ERR1201173,Environmental:Aquatic
felCat9.fa.gz,0.00%,9.5,0.00%,ERR4398769,ERR4398769,Host-associated:Animal
felCat9.fa.gz,0.00%,4.5,0.00%,ERR2808655,ERR2808655,Engineered:Wastewater
felCat9.fa.gz,0.00%,156.0,2.50%,ERR2607376,ERR2607376,Engineered:Wastewater
felCat9.fa.gz,0.00%,1.0,0.00%,SRR7610129,SRR7610129,Host-associated:Fish
felCat9.fa.gz,0.00%,1.0,0.00%,ERR1725402,ERR1725402,Host-associated:Birds
felCat9.fa.gz,0.00%,2.0,0.00%,SRR3989366,SRR3989366,Environmental:Aquatic
felCat9.fa.gz,0.00%,11.4,0.10%,SRR12180956,SRR12180956,Host-associated:Insecta
felCat9.fa.gz,0.10%,14.4,0.10%,SRR12180959,SRR12180959,Host-associated:Insecta
felCat9.fa.gz,0.00%,5.3,0.00%,ERR2607379,ERR2607379,Engineered:Wastewater
felCat9.fa.gz,0.20%,9.4,0.50%,SRR18439534,SRR18439534,Host-associated:Mammals
felCat9.fa.gz,0.00%,26.8,0.10%,ERR2607475,ERR2607475,Engineered:Wastewater
felCat9.fa.gz,0.00%,1.5,0.00%,ERR2538418,ERR2538418,Host-associated:Human
felCat9.fa.gz,0.00%,4.0,0.40%,SRR1166572,SRR1166572,Host-associated:Human
felCat9.fa.gz,0.00%,3.8,0.00%,SRR5808808,SRR5808808,Environmental:Aquatic
felCat9.fa.gz,0.00%,3.7,0.10%,SRR15214592,SRR15214592,Host-associated:Mammals
felCat9.fa.gz,0.00%,4.8,0.00%,SRR9182870,SRR9182870,Host-associated:Invertebrates
felCat9.fa.gz,0.00%,2.4,0.00%,SRR2107176,SRR2107176,Engineered:Wastewater
felCat9.fa.gz,0.00%,4.9,0.10%,ERR1868855,ERR1868855,Host-associated:Fish
felCat9.fa.gz,0.00%,11.9,0.10%,SRR1917152,SRR1917152,Engineered:Lab enrichment
felCat9.fa.gz,0.00%,9.7,0.10%,SRR13827508,SRR13827508,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.0,0.00%,ERR2486323,ERR2486323,Host-associated:Birds
felCat9.fa.gz,0.00%,1.3,0.00%,ERR1525445,ERR1525445,Engineered:Wastewater
felCat9.fa.gz,0.00%,32.5,0.10%,ERR2241889,ERR2241889,Host-associated:Animal
felCat9.fa.gz,0.00%,14.4,0.10%,SRR12181010,SRR12181010,Host-associated:Insecta
felCat9.fa.gz,0.00%,2.0,0.00%,ERR3340889,ERR3340889,Host-associated:Birds
felCat9.fa.gz,0.10%,126.0,1.60%,ERR2245478,ERR2245478,Host-associated:Animal
felCat9.fa.gz,0.00%,4.6,0.00%,SRR12456161,SRR12456161,Host-associated:Fish
felCat9.fa.gz,0.00%,4.5,0.00%,ERR732785,ERR732785,Host-associated:Human
felCat9.fa.gz,0.00%,3.1,0.00%,SRR7287217,SRR7287217,Host-associated:Insecta
felCat9.fa.gz,0.00%,2.0,0.00%,SRR7287213,SRR7287213,Host-associated:Insecta
felCat9.fa.gz,0.00%,5.2,0.00%,SRR10914157,SRR10914157,Host-associated:Insecta
felCat9.fa.gz,0.00%,7.1,0.00%,SRR17188290,SRR17188290,Host-associated:Insecta
felCat9.fa.gz,0.00%,3.2,0.10%,SRR14920939,SRR14920939,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.7,0.00%,SRR490746,SRR490746,Engineered:Bioreactor
felCat9.fa.gz,0.00%,5.9,0.00%,SRR12908322,SRR12908322,Engineered:Lab enrichment
felCat9.fa.gz,0.00%,4.2,0.00%,SRR5808827,SRR5808827,Environmental:Aquatic
felCat9.fa.gz,0.00%,4.3,0.00%,ERR3440669,ERR3440669,Environmental:Aquatic
felCat9.fa.gz,0.00%,2.0,0.00%,SRR6323448,SRR6323448,Host-associated:Birds
felCat9.fa.gz,0.00%,2.0,0.00%,SRR3988593,SRR3988593,Environmental:Aquatic
felCat9.fa.gz,0.10%,10.0,0.10%,SRR12180949,SRR12180949,Host-associated:Insecta
felCat9.fa.gz,0.00%,6.5,0.00%,SRR3988407,SRR3988407,Environmental:Aquatic
felCat9.fa.gz,0.00%,2.0,0.00%,SRR1631041,SRR1631041,Host-associated:Human
felCat9.fa.gz,0.00%,16.9,0.10%,ERR5385024,ERR5385024,Host-associated:Plants
felCat9.fa.gz,0.00%,2.9,0.00%,ERR2241722,ERR2241722,Host-associated:Animal
felCat9.fa.gz,0.20%,11.7,0.50%,SRR18439545,SRR18439545,Host-associated:Mammals
felCat9.fa.gz,0.00%,4.2,0.00%,ERR2241772,ERR2241772,Host-associated:Animal
felCat9.fa.gz,0.10%,126.8,1.40%,ERR2245459,ERR2245459,Host-associated:Animal
felCat9.fa.gz,0.00%,18.5,0.10%,ERR4398706,ERR4398706,Host-associated:Animal
felCat9.fa.gz,0.00%,1.0,0.00%,SRR5790570,SRR5790570,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.0,0.00%,SRR6038390,SRR6038390,Host-associated:Human
felCat9.fa.gz,0.00%,2.0,0.00%,ERR2597442,ERR2597442,Host-associated:Mammals
felCat9.fa.gz,0.00%,12.2,0.10%,SRR12181013,SRR12181013,Host-associated:Insecta
felCat9.fa.gz,0.00%,4.2,0.00%,SRR3988374,SRR3988374,Environmental:Aquatic
felCat9.fa.gz,0.00%,28.7,0.20%,ERR2241736,ERR2241736,Host-associated:Animal
felCat9.fa.gz,0.00%,1.0,0.00%,SRR3211752,SRR3211752,Environmental:Aquatic
felCat9.fa.gz,0.00%,3.2,0.00%,SRR13840120,SRR13840120,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.0,0.00%,SRR1632442,SRR1632442,Host-associated:Human
felCat9.fa.gz,0.00%,3.2,0.00%,ERR2683607,ERR2683607,Environmental:Aquatic
felCat9.fa.gz,0.00%,5.1,0.10%,ERR5094888,ERR5094888,Host-associated:Fish
felCat9.fa.gz,0.00%,4.4,0.00%,ERR2592252,ERR2592252,Engineered:Wastewater
felCat9.fa.gz,0.00%,3.6,0.00%,SRR6713636,SRR6713636,Engineered:Solid waste
felCat9.fa.gz,0.00%,9.4,0.10%,SRR12181047,SRR12181047,Host-associated:Insecta
felCat9.fa.gz,0.00%,12.0,0.10%,ERR2241817,ERR2241817,Host-associated:Animal
felCat9.fa.gz,0.00%,13.2,0.00%,ERR4869791,ERR4869791,Environmental:Aquatic
felCat9.fa.gz,0.00%,5.3,0.00%,SRR10527392,SRR10527392,Host-associated:Plants
felCat9.fa.gz,0.00%,14.5,0.10%,ERR2592280,ERR2592280,Engineered:Wastewater
felCat9.fa.gz,0.00%,4.2,0.00%,SRR7191292,SRR7191292,Engineered:Wastewater
felCat9.fa.gz,0.00%,5.7,0.00%,SRR11267068,SRR11267068,Host-associated:Insecta
felCat9.fa.gz,0.00%,5.0,0.00%,ERR2592273,ERR2592273,Engineered:Wastewater
felCat9.fa.gz,0.00%,3.1,0.20%,SRR16350271,SRR16350271,Host-associated:Mammals
felCat9.fa.gz,0.00%,12.1,0.10%,ERR2607413,ERR2607413,Engineered:Wastewater
felCat9.fa.gz,0.00%,2.5,0.10%,SRR5382248,SRR5382248,Host-associated:Mammals
felCat9.fa.gz,0.00%,3.5,0.00%,SRR18079825,SRR18079825,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.9,0.20%,ERR5916884,ERR5916884,Host-associated:Mammals
felCat9.fa.gz,0.00%,2.0,0.00%,SRR6323352,SRR6323352,Host-associated:Birds
felCat9.fa.gz,0.00%,12.6,0.00%,ERR2607401,ERR2607401,Engineered:Wastewater
felCat9.fa.gz,0.00%,3.6,0.00%,SRR17255002,SRR17255002,Host-associated:Plants
felCat9.fa.gz,0.00%,2.6,0.00%,ERR3592995,ERR3592995,Host-associated:Human
felCat9.fa.gz,0.00%,1.0,0.00%,SRR1161016,SRR1161016,Host-associated:Human
felCat9.fa.gz,0.50%,86.0,7.50%,SRR4420318,SRR4420318,Host-associated:Human
felCat9.fa.gz,0.10%,10.7,0.10%,SRR1919339,SRR1919339,Engineered:Lab enrichment
felCat9.fa.gz,0.00%,3.7,0.00%,ERR3155589,ERR3155589,Engineered:Solid waste
felCat9.fa.gz,0.00%,6.8,0.00%,SRR17188285,SRR17188285,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.6,0.00%,SRR18825467,SRR18825467,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.0,0.00%,SRR3211787,SRR3211787,Environmental:Aquatic
felCat9.fa.gz,0.10%,120.2,5.30%,SRR4420319,SRR4420319,Host-associated:Human
felCat9.fa.gz,0.00%,7.0,0.10%,SRR6415003,SRR6415003,Engineered:Wastewater
felCat9.fa.gz,0.00%,7.6,0.00%,SRR11267047,SRR11267047,Host-associated:Insecta
felCat9.fa.gz,0.00%,1.9,0.10%,SRR12272206,SRR12272206,Host-associated:Mammals
felCat9.fa.gz,0.00%,5.2,0.10%,ERR2808656,ERR2808656,Engineered:Wastewater
felCat9.fa.gz,0.00%,6.3,0.00%,ERR4398803,ERR4398803,Host-associated:Animal
felCat9.fa.gz,0.00%,4.8,0.00%,SRR8224501,SRR8224501,Engineered:Wastewater
felCat9.fa.gz,0.00%,2.2,0.00%,ERR2683643,ERR2683643,Environmental:Aquatic
felCat9.fa.gz,0.00%,1.7,0.00%,SRR19715301,SRR19715301,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.2,0.00%,SRR1633014,SRR1633014,Host-associated:Human
felCat9.fa.gz,0.00%,1.0,0.10%,ERR346326,ERR346326,Host-associated:Mammals
felCat9.fa.gz,0.00%,29.4,0.20%,ERR2241846,ERR2241846,Host-associated:Animal
felCat9.fa.gz,0.10%,4.8,0.20%,SRR12641934,SRR12641934,Host-associated:Mammals
felCat9.fa.gz,0.00%,1.9,0.00%,SRR4048937,SRR4048937,Environmental:Aquatic
felCat9.fa.gz,0.00%,1.0,0.00%,SRR3211791,SRR3211791,Environmental:Aquatic
felCat9.fa.gz,0.00%,5.3,0.10%,ERR2709810,ERR2709810,Host-associated:Plants
felCat9.fa.gz,0.00%,14.5,0.10%,ERR2607387,ERR2607387,Engineered:Wastewater
felCat9.fa.gz,0.00%,61.6,0.50%,ERR2592334,ERR2592334,Engineered:Wastewater
felCat9.fa.gz,0.10%,234.4,3.20%,ERR4691789,ERR4691789,Environmental:Aquatic
felCat9.fa.gz,0.00%,2.1,0.00%,SRR15429248,SRR15429248,Host-associated:Mammals
